entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl_pct,pnl_pct_gross,cost_spread_pct,cost_slip_pct,cost_comm_pct,tp1_hit,bars_open
2026-01-28 17:50:00+00:00,2026-01-28 20:00:00+00:00,1,997.95,996.39,SESSION,-0.4059108344471056,-0.4059108344471056,-0.0,-0.0,0.0,False,25
2026-02-03 12:20:00+00:00,2026-02-03 12:55:00+00:00,1,1005.47,1000.9871868644558,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,7
2026-02-03 12:35:00+00:00,2026-02-03 13:10:00+00:00,1,1004.25,998.9181346971843,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,7
2026-02-03 13:50:00+00:00,2026-02-03 15:55:00+00:00,1,1001.3,996.1798164727909,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,25
2026-02-03 13:55:00+00:00,2026-02-03 15:55:00+00:00,1,1001.43,996.1798164727909,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,24
2026-02-03 14:00:00+00:00,2026-02-03 15:55:00+00:00,1,1001.85,996.1798164727909,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,23
2026-02-06 14:15:00+00:00,2026-02-06 17:10:00+00:00,-1,988.02,993.5466488142204,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,35
2026-02-06 14:20:00+00:00,2026-02-06 17:10:00+00:00,-1,987.77,993.5466488142204,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,34
2026-02-06 17:05:00+00:00,2026-02-06 20:00:00+00:00,-1,992.45,995.05,SESSION,-0.8608192233960666,-0.8608192233960666,-0.0,-0.0,0.0,False,34
2026-02-06 17:15:00+00:00,2026-02-06 20:00:00+00:00,-1,992.55,995.05,SESSION,-0.8416435405530656,-0.8416435405530656,-0.0,-0.0,0.0,False,32
2026-02-06 17:35:00+00:00,2026-02-06 20:00:00+00:00,-1,994.22,995.05,SESSION,-0.28450863220795825,-0.28450863220795825,-0.0,-0.0,0.0,False,28
2026-02-06 17:40:00+00:00,2026-02-06 20:00:00+00:00,-1,994.22,995.05,SESSION,-0.28450863220795825,-0.28450863220795825,-0.0,-0.0,0.0,False,27
2026-02-12 12:05:00+00:00,2026-02-12 16:05:00+00:00,1,1000.22,999.6,TIME,-0.14687559723058297,-0.14687559723058297,-0.0,-0.0,0.0,False,48
2026-02-26 17:05:00+00:00,2026-02-26 17:20:00+00:00,1,1023.52,1018.7462423258753,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,3
2026-02-26 18:20:00+00:00,2026-02-26 20:00:00+00:00,1,1022.2,1019.45,SESSION,-0.9598473639054528,-0.9598473639054528,-0.0,-0.0,0.0,False,19
2026-02-26 18:55:00+00:00,2026-02-26 20:00:00+00:00,1,1020.17,1019.45,SESSION,-0.2906006889875718,-0.2906006889875718,-0.0,-0.0,0.0,False,12
2026-02-26 19:05:00+00:00,2026-02-26 20:00:00+00:00,1,1020.7,1019.45,SESSION,-0.377758045600019,-0.377758045600019,-0.0,-0.0,0.0,False,10
2026-03-02 10:05:00+00:00,2026-03-02 14:05:00+00:00,1,1017.34,1016.8,TIME,-0.1287352726588516,-0.1287352726588516,-0.0,-0.0,0.0,False,48
2026-03-02 10:10:00+00:00,2026-03-02 14:10:00+00:00,1,1016.05,1017.16,TIME,0.31270648384869715,0.31270648384869715,-0.0,-0.0,0.0,False,48
2026-03-02 10:15:00+00:00,2026-03-02 14:15:00+00:00,1,1019.15,1015.98,TIME,-0.6216107297892497,-0.6216107297892497,-0.0,-0.0,0.0,False,48
2026-03-02 10:40:00+00:00,2026-03-02 14:40:00+00:00,1,1015.95,1015.34,TIME,-0.14610872213317916,-0.14610872213317916,-0.0,-0.0,0.0,False,48
2026-03-17 10:55:00+00:00,2026-03-17 14:55:00+00:00,1,1005.9,1006.71,TIME,0.3241382479382882,0.3241382479382882,-0.0,-0.0,0.0,True,48
2026-03-17 11:05:00+00:00,2026-03-17 14:55:00+00:00,1,1006.65,1006.65,SL,0.0,0.0,-0.0,-0.0,0.0,True,46
2026-03-18 15:40:00+00:00,2026-03-18 17:00:00+00:00,1,1006.61,999.5987335628243,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,16
2026-03-18 16:35:00+00:00,2026-03-18 20:00:00+00:00,1,1002.33,1000.43,SESSION,-0.536959550896447,-0.536959550896447,-0.0,-0.0,0.0,False,40
2026-03-18 16:45:00+00:00,2026-03-18 20:00:00+00:00,1,1001.98,1000.43,SESSION,-0.46083749771368004,-0.46083749771368004,-0.0,-0.0,0.0,False,38
2026-03-18 16:50:00+00:00,2026-03-18 20:00:00+00:00,1,1002.28,1000.43,SESSION,-0.5265492422497279,-0.5265492422497279,-0.0,-0.0,0.0,False,37
2026-03-25 10:05:00+00:00,2026-03-25 14:05:00+00:00,-1,979.3,985.63,TIME,-1.086609629994008,-1.086609629994008,-0.0,-0.0,0.0,False,48
2026-03-30 14:35:00+00:00,2026-03-30 18:05:00+00:00,-1,964.29,964.29,SL,0.0,-0.0,-0.0,-0.0,0.0,True,42
2026-03-31 14:20:00+00:00,2026-03-31 18:20:00+00:00,-1,969.91,960.73,TIME,2.098890611316292,2.098890611316292,-0.0,-0.0,0.0,True,48
2026-04-01 19:15:00+00:00,2026-04-01 20:00:00+00:00,-1,977.7,978.52,SESSION,-0.23626690344397544,-0.23626690344397544,-0.0,-0.0,0.0,False,8
2026-04-01 19:25:00+00:00,2026-04-01 20:00:00+00:00,-1,977.14,978.52,SESSION,-0.3679361116337189,-0.3679361116337189,-0.0,-0.0,0.0,False,6
2026-04-01 19:30:00+00:00,2026-04-01 20:00:00+00:00,-1,976.99,978.52,SESSION,-0.3999319175364778,-0.3999319175364778,-0.0,-0.0,0.0,False,5
2026-04-02 17:50:00+00:00,2026-04-02 20:00:00+00:00,-1,975.24,975.54,SESSION,-0.08891351296303289,-0.08891351296303289,-0.0,-0.0,0.0,False,25
2026-04-02 17:55:00+00:00,2026-04-02 20:00:00+00:00,-1,975.64,975.54,SESSION,0.03150533783006094,0.03150533783006094,-0.0,-0.0,0.0,False,24
2026-04-02 18:05:00+00:00,2026-04-02 20:00:00+00:00,-1,975.47,975.54,SESSION,-0.023023015453829766,-0.023023015453829766,-0.0,-0.0,0.0,False,22
2026-04-07 11:40:00+00:00,2026-04-07 15:40:00+00:00,-1,983.91,976.79,TIME,2.1956987564655046,2.1956987564655046,-0.0,-0.0,0.0,True,48
2026-04-07 11:55:00+00:00,2026-04-07 15:55:00+00:00,-1,983.65,976.37,TIME,2.1585057927018476,2.1585057927018476,-0.0,-0.0,0.0,True,48
2026-04-07 12:15:00+00:00,2026-04-07 16:15:00+00:00,-1,984.29,976.83,TIME,2.325527164089109,2.325527164089109,-0.0,-0.0,0.0,True,48
2026-04-07 12:25:00+00:00,2026-04-07 16:25:00+00:00,-1,984.3,976.83,TIME,2.332279733930717,2.332279733930717,-0.0,-0.0,0.0,True,48
2026-04-09 11:40:00+00:00,2026-04-09 15:40:00+00:00,1,997.3,999.2,TIME,0.6573511383172629,0.6573511383172629,-0.0,-0.0,0.0,False,48
2026-04-09 11:55:00+00:00,2026-04-09 15:55:00+00:00,1,996.92,999.3,TIME,0.8813547490693658,0.8813547490693658,-0.0,-0.0,0.0,False,48
2026-04-09 12:05:00+00:00,2026-04-09 16:05:00+00:00,1,996.61,999.22,TIME,0.9070221183530613,0.9070221183530613,-0.0,-0.0,0.0,False,48
2026-04-16 17:10:00+00:00,2026-04-16 19:20:00+00:00,1,1014.56,1014.56,SL,0.0,0.0,-0.0,-0.0,0.0,True,26
2026-04-16 17:00:00+00:00,2026-04-16 19:30:00+00:00,1,1014.04,1014.04,SL,0.0,0.0,-0.0,-0.0,0.0,True,30
2026-04-16 17:05:00+00:00,2026-04-16 19:30:00+00:00,1,1014.26,1014.26,SL,0.0,0.0,-0.0,-0.0,0.0,True,29
2026-04-23 11:35:00+00:00,2026-04-23 15:35:00+00:00,1,1010.84,1012.29,TIME,0.4229132125250824,0.4229132125250824,-0.0,-0.0,0.0,False,48
2026-04-23 11:40:00+00:00,2026-04-23 15:40:00+00:00,1,1010.38,1011.92,TIME,0.48146072461482414,0.48146072461482414,-0.0,-0.0,0.0,False,48
2026-04-23 12:15:00+00:00,2026-04-23 16:15:00+00:00,1,1009.22,1013.76,TIME,1.3369456899175314,1.3369456899175314,-0.0,-0.0,0.0,False,48
2026-04-23 12:20:00+00:00,2026-04-23 16:20:00+00:00,1,1010.22,1014.07,TIME,0.988243782659735,0.988243782659735,-0.0,-0.0,0.0,False,48
2026-04-27 11:35:00+00:00,2026-04-27 15:35:00+00:00,1,1016.28,1016.96,TIME,0.2860948213863424,0.2860948213863424,-0.0,-0.0,0.0,True,48
2026-04-28 15:10:00+00:00,2026-04-28 17:50:00+00:00,1,1004.08,998.6276793993105,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,32
2026-04-28 15:15:00+00:00,2026-04-28 17:50:00+00:00,1,1004.45,998.6276793993105,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,31
2026-04-28 18:00:00+00:00,2026-04-28 20:00:00+00:00,1,1001.29,1000.7,SESSION,-0.16206343616458121,-0.16206343616458121,-0.0,-0.0,0.0,False,23
2026-04-28 18:05:00+00:00,2026-04-28 20:00:00+00:00,1,1001.33,1000.7,SESSION,-0.1599054712035666,-0.1599054712035666,-0.0,-0.0,0.0,False,22
2026-05-04 18:30:00+00:00,2026-05-04 20:00:00+00:00,1,1004.42,1002.31,SESSION,-0.5903214117115685,-0.5903214117115685,-0.0,-0.0,0.0,False,17
2026-05-04 18:35:00+00:00,2026-05-04 20:00:00+00:00,1,1004.24,1002.31,SESSION,-0.4715096367414483,-0.4715096367414483,-0.0,-0.0,0.0,False,16
2026-05-04 19:20:00+00:00,2026-05-04 20:00:00+00:00,1,1002.81,1002.31,SESSION,-0.1277936319589785,-0.1277936319589785,-0.0,-0.0,0.0,False,7
2026-05-04 19:25:00+00:00,2026-05-04 20:00:00+00:00,1,1002.99,1002.31,SESSION,-0.1698913535057,-0.1698913535057,-0.0,-0.0,0.0,False,6
2026-05-07 16:55:00+00:00,2026-05-07 18:45:00+00:00,1,1023.52,1017.2288806621822,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,22
2026-05-07 17:15:00+00:00,2026-05-07 18:50:00+00:00,1,1021.64,1016.5738708103062,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,19
2026-05-07 17:35:00+00:00,2026-05-07 18:55:00+00:00,1,1020.72,1015.8445083403227,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,16
2026-05-07 18:35:00+00:00,2026-05-07 20:00:00+00:00,1,1018.76,1014.16,SESSION,-1.5024596487583721,-1.5024596487583721,-0.0,-0.0,0.0,False,16
2026-05-07 19:35:00+00:00,2026-05-07 20:00:00+00:00,1,1015.61,1014.16,SESSION,-0.4812545981985264,-0.4812545981985264,-0.0,-0.0,0.0,False,4
